tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
2169700	Alphatectivirus PRD1	Alphatectivirus	Tectiviridae	Kalamavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
2955838	Duamitovirus soch1	Duamitovirus	Mitoviridae	Cryppavirales	Howeltoviricetes	Lenarviricota	Riboviria	Viruses			
2956563	Turbidovirus anselm	Turbidovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3051365	Metaavulavirus galliense	Metaavulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1500866	Drosophila immigrans Nora virus						Riboviria	Viruses			
1922357	Beihai barnacle virus 13						Riboviria	Viruses			
2747322	Betapleolipovirus HGPV1	Betapleolipovirus	Pleolipoviridae	Haloruvirales	Huolimaviricetes	Saleviricota	Monodnaviria	Viruses			
1923001	Hubei odonate virus 6						Riboviria	Viruses			
1692250	Gammarus sp. amphipod associated circular virus		Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1608090	Taishun Tick Virus		Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1229324	Baminivirus		Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
439422	Tomato leaf curl Anjouan virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2955375	Aptresvirus mana	Aptresvirus	Peduoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845779	Cbunavirus A41	Cbunavirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
10713	Enterobacteria phage phi80				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060018	Gimaduovirus GMA2	Gimaduovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1985342	Moonvirus moon	Moonvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052395	Orthobunyavirus guajaraense	Orthobunyavirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
10778	Beecentumtrevirus B103	Beecentumtrevirus	Salasmaviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060320	Moineauvirus CHPC1041	Moineauvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734217	Armstrongvirus armstrong	Armstrongvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3048275	Betabaculovirus plinterpunctellae	Betabaculovirus	Baculoviridae	Lefavirales	Naldaviricetes			Viruses			
1891749	Gammapolyomavirus cratorquatus	Gammapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1993880	Mycobacterium virus Taj	Cheoctovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
131226	Cherry mottle leaf virus	Trichovirus	Betaflexiviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2956568	Turbidovirus fameo	Turbidovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
508419	Cequinquevirus c5	Cequinquevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956038	Justusliebigvirus VEcB	Justusliebigvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844166	Yonginvirus EaP8	Yonginvirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734025	Tunavirus ISF001	Tunavirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2588671	Chickpea redleaf virus 2	Mastrevirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3052416	Orthobunyavirus manzanillaense	Orthobunyavirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1987129	Hepatovirus H	Hepatovirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3059995	Faustvirus tunatartare	Faustvirus	Stanwilliamsviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1985339	Slopekvirus matisse	Slopekvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923246	Hubei tetragnatha maxillosa virus 4						Riboviria	Viruses			
2956280	Peduovirus YPM50	Peduovirus	Peduoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
714309	Merremia mosaic Puerto Rico virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2956292	Penoulivirus gammaplasmoparae	Penoulivirus	Botourmiaviridae	Ourlivirales	Miaviricetes	Lenarviricota	Riboviria	Viruses			
3048323	Nepovirus glycinis	Nepovirus	Secoviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1076136	Fromanvirus perseus	Fromanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
99930	Blackcurrant reversion virus satellite RNA						Satellites	Viruses			
12216	Potato virus Y	Potyvirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
1506184	Sida yellow vein alphasatellite		Alphasatellitidae					Viruses			
2955801	Duamitovirus rhir1	Duamitovirus	Mitoviridae	Cryppavirales	Howeltoviricetes	Lenarviricota	Riboviria	Viruses			
3060350	Moineauvirus mv53	Moineauvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3078440	Alphabaculovirus crypeltasticae	Alphabaculovirus	Baculoviridae	Lefavirales	Naldaviricetes			Viruses			
2846646	Weheuvirus telluradaptatum	Weheuvirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1981043	Webervirus sushi	Webervirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844727	Gredihovirus humenecus	Gredihovirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2844746	Gredihovirus neohumihabitans	Gredihovirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2955890	Fionnbharthvirus eponine	Fionnbharthvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955616	Cheoctovirus batiatus	Cheoctovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955672	Cheoctovirus phatniss	Cheoctovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1883202	Escherichia phage Gluttony	Dhillonvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845388	Ceduovirus CHPC116	Ceduovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844856	Hoswirudivirus ARV2	Hoswirudivirus	Rudiviridae	Ligamenvirales	Tokiviricetes	Taleaviricota	Adnaviria	Viruses			
1755590	Kunsagivirus A	Kunsagivirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2955560	Burzaovirus coli	Burzaovirus	Suoliviridae	Crassvirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1843767	Deer faeces associated circular DNA virus 1							Viruses			
1982882	Camvirus amela	Camvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
46076	Artichoke latent virus	Macluravirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
2955847	Electravirus Sbp1	Electravirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2733315	Daemvirus acibel007	Daemvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955454	Betafusarivirus sclerotiniae	Betafusarivirus	Fusariviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
2843680	Alphatristromavirus puteoliense	Alphatristromavirus	Tristromaviridae	Primavirales	Tokiviricetes	Taleaviricota	Adnaviria	Viruses			
431891	Stanholtvirus sv6442	Stanholtvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1965380	Felixounavirus mushroom	Felixounavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
375546	Hydrangea chlorotic mottle virus	Carlavirus	Betaflexiviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1003836	Pepper leaf curl Yunnan virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3047835	Circovirus finch	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2844138	Nochtlivirus mEp235	Nochtlivirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734402	Sripuvirus cuiaba	Sripuvirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2734379	Cytorhabdovirus brassicicolae	Cytorhabdovirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3052654	Phlebovirus itaitubaense	Phlebovirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2955976	Haloferacalesvirus HRTV8	Haloferacalesvirus	Hafunaviridae	Thumleimavirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2733951	Pradovirus XAJ24	Pradovirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052393	Orthobunyavirus gamboaense	Orthobunyavirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3047717	Alphacarmovirus calibrachoae	Alphacarmovirus	Tombusviridae	Tolivirales	Tolucaviricetes	Kitrinoviricota	Riboviria	Viruses			
2846449	Tikiyavirus asiovivens	Tikiyavirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2733618	Ghunavirus 17A	Ghunavirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2170002	Simian mastadenovirus I	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
1972623	Hapavirus ngaingan	Hapavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
408719	Sida yellow mosaic Yucatan virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2956099	Lahndsivirus rarus	Lahndsivirus	Steigviridae	Crassvirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923101	Hubei picorna-like virus 21						Riboviria	Viruses			
1922524	Beihai picobirna-like virus 7						Riboviria	Viruses			
2956420	Scleroulivirus sigmaplasmoparae	Scleroulivirus	Botourmiaviridae	Ourlivirales	Miaviricetes	Lenarviricota	Riboviria	Viruses			
3060642	Ponsvirus vine	Ponsvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
10276	Swinepox virus	Suipoxvirus	Poxviridae	Chitovirales	Pokkesviricetes	Nucleocytoviricota	Varidnaviria	Viruses			
743040	Tomato leaf curl Cameroon alphasatellite	Colecusatellite	Alphasatellitidae					Viruses			
1911009	Kagunavirus K1ind2	Kagunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052478	Orthohantavirus fugongense	Orthohantavirus	Hantaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2843928	Chahsmivirus agrivicinum	Chahsmivirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1993864	Mycobacterium virus Tweety	Cheoctovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560673	Pbunavirus PA5	Pbunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2364132	Avian HDV-like agent	Deltavirus	Kolmioviridae				Ribozyviria	Viruses			
1572747	Mannheimia phage vB_MhS_1152AP2				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955377	Archimedesvirus archimedes	Archimedesvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2419968	Arthrobacter phage Ryan				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923002	Hubei odonate virus 7						Riboviria	Viruses			
2713291	Salmonella phage demigod	Jerseyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844235	Pankowvirus WGPS6	Pankowvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
90410	Moineauvirus DT1	Moineauvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060190	Mareflavirus ZP6	Mareflavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052316	Mammarenavirus lunkense	Mammarenavirus	Arenaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1822365	Bovine retrovirus CH15	Betaretrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2955763	Doupovirus australiaense	Doupovirus	Xinmoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1922798	Changjiang picorna-like virus 9						Riboviria	Viruses			
3060335	Moineauvirus CHPC879	Moineauvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734392	Ohlsrhavirus culex	Ohlsrhavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1981161	Traversvirus tv933W	Traversvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956304	Phapecoctavirus anhysbys	Phapecoctavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3051375	Orthoavulavirus javaense	Orthoavulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3052200	Etatorquevirus viver3	Etatorquevirus	Anelloviridae					Viruses			
3060055	Isoldevirus isolde	Isoldevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922428	Beihai mantis shrimp virus 1						Riboviria	Viruses			
3052228	Hepacivirus equi	Hepacivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
1685741	Lake Sarah-associated circular virus-15							Viruses			
1511779	Mischivirus A	Mischivirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2873373	Salmonella phage vB_SenS_TUMS_E4	Jerseyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922791	Changjiang picorna-like virus 2						Riboviria	Viruses			
1136535	Lessievirus DC1	Lessievirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
667119	Velvet bean severe mosaic virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1983740	Fishburnevirus jebeks	Fishburnevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844446	Gemycircularvirus geras2	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2593930	Anemone nepovirus A	Nepovirus	Secoviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2017714	Lupine bocavirus	Bocaparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
3060533	Penicillimonavirus alphaerysiphe	Penicillimonavirus	Mymonaviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2560652	Priunavirus PR1	Priunavirus	Demerecviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1701845	Mycobacterium phage TheloniousMonk	Fromanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1454021	Dragonfly larvae associated circular virus-1							Viruses			
2734032	Webervirus GHK3	Webervirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955663	Cheoctovirus moonbeam	Cheoctovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843792	Camtrevirus CM3	Camtrevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843939	Chimpavirus luticola	Chimpavirus			Leviviricetes	Lenarviricota	Riboviria	Viruses			
2846114	Kuttervirus SeSz1	Kuttervirus	Ackermannviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3059954	Cytorhabdovirus bemisiae	Cytorhabdovirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
40521	Listeria phage A118				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845045	Keghovirus caenadaptatum	Keghovirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2560279	Friunavirus P1	Friunavirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1504733	Papaya leaf curl Faisalabad virus							Viruses			
2845804	Perrunavirus olsenii	Perrunavirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2734279	Sonalivirus sonali	Sonalivirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
417280	Bcepfunavirus bcepF1	Bcepfunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2170125	Porcine associated porprismacovirus 9	Porprismacovirus	Smacoviridae	Cremevirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2560763	Tunavirus ISF002	Tunavirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922998	Hubei odonate virus 3						Riboviria	Viruses			
3052135	Circovirus yaa	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2759464	Klebsiella virus KpV2811				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1663209	Ostreococcus lucimarinus virus 7	Prasinovirus	Phycodnaviridae	Algavirales	Megaviricetes	Nucleocytoviricota	Varidnaviria	Viruses			
693892	Sweet potato leaf curl Bengal virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
10829	Squash leaf curl virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1701827	Streptococcus phage phiARI0468-1				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923693	Wuhan arthropod virus 4						Riboviria	Viruses			
2844051	Daazvirus cynopis	Daazvirus	Kolmioviridae				Ribozyviria	Viruses			
2959429	Salmonella phage GRNsp27				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
67761	Cowpea mild mottle virus	Carlavirus	Betaflexiviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
31757	Fromanvirus L5	Fromanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1567453	Lactobacillus phage LfeSau				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1312724	Vigna yellow mosaic virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1245890	Dhillonvirus JL1	Dhillonvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3048431	Alphatorquevirus homin6	Alphatorquevirus	Anelloviridae					Viruses			
2560428	Efquatrovirus PMBT2	Efquatrovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1074303	Mycobacterium virus Drago	Cheoctovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
693628	Sulfolobus spindle-shaped virus 7	Alphafusellovirus	Fuselloviridae					Viruses			
2846604	Galateavirus PVA5	Galateavirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843966	Colneyvirus CDKM15	Colneyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955846	Eilatmyovirus HATV2	Eilatmyovirus	Soleiviridae	Thumleimavirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1646350	Trichomonas vaginalis virus dsRNA satellite S1						Satellites	Viruses			
128941	Tomato curly stunt virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2913605	Enzootic nasal tumor virus 2	Betaretrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2845014	Intasivirus tellurivivens	Intasivirus	Solspiviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2560810	Tomato leaf curl Karnataka virus 2	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1961682	Gammapapillomavirus 25	Gammapapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2844833	Sigmavirus hippoboscid	Sigmavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1914204	Tequatrovirus c40	Tequatrovirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1454027	Dragonfly larvae associated circular virus-6							Viruses			
3052827	Wuhivirus insecti	Wuhivirus	Phasmaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1982581	Uetakevirus SPN1S	Uetakevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
233894	Tulanevirus bteighttwo	Tulanevirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922540	Beihai picorna-like virus 111						Riboviria	Viruses			
227470	Cinqassovirus aeh1	Cinqassovirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2652405	Gordonia phage Gibbous	Emalynvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2558055	Parsley severe stunt associated virus	Nanovirus	Nanoviridae	Mulpavirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2951617	Alphapolyomavirus eidoli	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1125677	Hanko virus	Orthoflavivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
3059965	Denisevirus denise	Denisevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845974	Psimevirus pedocola	Psimevirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1923230	Hubei sobemo-like virus 42						Riboviria	Viruses			
2733370	Cronosvirus DevCD23823	Cronosvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
